Analytical Chemistry Laboratory,002331,CHEM,401L,0,0,0,0,1,0,0,0,0,0,0
Ancient and Medieval Epic,002746,CLST,204,0,0,1,0,0,0,0,0,0,0,0
Ancient and Modern Liberty,018230,CLST,186FS,0,0,1,0,0,0,0,0,0,0,0
Ancient Athletics,021993,CLST,262,0,0,1,0,0,0,0,0,0,0,0
Ancient Greek Notions of Justice,024634,CLST,312S,0,0,1,0,0,0,0,0,0,0,0
Ancient Myth,023292,CLST,208,0,0,1,0,0,0,0,0,0,0,0
Ancient Political Theory,016472,CLST,374,0,0,0,0,0,0,1,0,0,0,0
Anthropology and Film,001868,CULANTH,130,0,0,0,0,0,0,0,0,0,0,0
Anthropology and Global Health,021138,CULANTH,218S,0,0,0,0,0,0,0,0,0,0,0
Anthropology and Psychology,001991,CULANTH,227,0,0,1,0,0,0,0,0,0,0,0
Anthropology and Public Policy,020831,CULANTH,340,0,0,0,0,0,0,1,0,0,0,0
Anthropology of Childhood,024226,CULANTH,295S,0,0,1,0,0,0,0,0,0,0,0
Anthropology of Food,024146,CULANTH,150,0,0,1,0,0,0,0,0,0,0,0
Anthropology of Law,001877,CULANTH,206,0,0,1,0,0,0,0,0,0,0,0
Anthropology of Money,024695,CULANTH,350,0,0,1,0,0,0,0,0,0,0,0
Anthropology of Sports,016388,CULANTH,207,0,0,1,0,0,0,0,0,0,0,0
Applied Biochemistry,022820,BIOCHEM,401,0,0,0,0,1,0,0,0,0,0,0
Arabic Dialect in Music,021899,ARABIC,295,0,0,0,0,0,0,0,1,0,0,0
Architectural Engineering I,002127,CEE,311,0,0,0,0,0,0,0,0,0,1,0
Architectural Engineering II,002128,CEE,411,0,0,0,0,0,0,0,0,0,1,0
Archiving and Visualizing Asia: Politics and Poetics of Knowledge Production,025066,DOCST,476S,0,0,1,0,0,0,0,0,0,0,0
Around the Bloc: Cold War Culture in the USSR and Eastern Europe,022997,CULANTH,259S,0,0,1,0,0,0,0,0,0,0,0
Art and Archaeology,002782,CLST,341A-1,0,0,1,0,0,0,0,0,0,0,0
Art and Archaeology of Ancient Athens,015846,ARTHIST,208,0,0,1,0,0,0,0,0,0,0,0
Art and Archaeology of Ancient Athens,015846,CLST,248,0,0,1,0,0,0,0,0,0,0,0
Art and Christianity: A History of Christian Visual Culture,024371,ARTHIST,251,0,0,0,0,0,0,0,0,0,0,0
Art History Methodology and Theory,025036,ARTHIST,395S,0,0,0,1,0,0,0,0,0,0,0
Articles of Truth: Creating Culture through Multimedia,025074,DOCST,337S,0,0,1,0,0,0,0,0,0,0,0
Artificial Life, Culture, and Evolution,022020,COMPSCI,107FS,0,0,0,0,0,0,0,0,0,1,0
Art in Renaissance Italy,015180,ARTHIST,255,0,0,1,0,0,0,0,0,0,0,0
Art in Renaissance Italy,024712,ARTHIST,255FS,0,0,1,0,0,0,0,0,0,0,0
Arts Entrepreneurship,023901,DOCST,295S,0,0,0,0,0,0,0,0,0,0,0
Art \u0026 Architecture in Early Modern France,023889,ARTHIST,268,0,0,1,0,0,0,0,0,0,0,0
Aspects of Chinese Culture and Society,017943,CHINESE,456,0,0,1,0,0,0,0,0,0,0,0
Back in the U.S.S.R.: Everyday Soviet Culture, 1956-1989,009654,CULANTH,388S,0,0,1,0,0,0,0,0,0,0,0
Behavioral Ecology and the Evolution of Animal Behavior,012500,BIOLOGY,267D,0,0,0,0,0,0,0,0,1,0,0
Berlin: Architecture, Art and the City, 1871-Present,000629,ARTHIST,296A,0,0,1,0,0,0,0,0,0,0,0
Biodiversity of Alaska,023322,BIOLOGY,287A,0,0,0,0,0,0,0,0,0,1,0
Bioelectricity (AC or GE),001656,BME,301L,0,0,0,0,0,0,0,0,0,0,0
Biogeography in an Australian Context,001475,BIOLOGY,288A,0,0,0,0,0,0,0,0,0,1,0
Biological Clocks: How Organisms Keep Time,023236,BIOLOGY,218,0,0,0,0,1,0,0,0,0,0,0
Biological Data Analysis,021047,BIOLOGY,304,0,0,0,0,1,0,0,0,0,0,0
Biological Oceanography,001489,BIOLOGY,369LA,0,0,0,0,0,0,0,0,1,0,0
Biological Principles in Environmental Engineering,002111,CEE,462L,0,0,0,0,0,0,0,0,0,0,0
Biological Responses to Climate Change,021815,BIOLOGY,263,0,0,0,0,0,0,0,0,0,0,1
Biology and Conservation of Sea Turtles,001499,BIOLOGY,375LA,0,0,0,0,0,0,0,0,0,1,0
Biology and Conservation of Sea Turtles,016480,BIOLOGY,375A,0,0,0,0,0,0,0,0,0,1,0
Biology for Engineers: Informing Engineering Decisions,020455,BIOLOGY,275A,0,0,0,0,0,0,0,0,0,1,0
Biology of Nervous System Diseases,020040,BIOLOGY,421S,0,0,0,0,0,0,0,0,0,0,0
Biomechanics and Vehicle Safety Engineering (DR),021644,BME,432L,0,0,0,0,0,0,0,0,0,0,0
Biophotonic Instrumentation (DR),017418,BME,436L,0,0,0,0,0,0,0,0,0,0,0
Biophysics II,023846,BIOLOGY,425,0,0,0,0,0,0,0,0,0,0,0
Birth of the West: Thinking about the Greek Origins of Western Civilization,023828,CLST,171S,0,0,1,0,0,0,0,0,0,0,0
Black Europe: Race, Ethnicity and Diaspora in Contemporary Europe,021218,CULANTH,263,0,0,1,0,0,0,0,0,0,0,0
Black Gods and Kings: Priests and Practices of the Afro-Atlantic Religions,009281,CULANTH,269,0,0,1,0,0,0,0,0,0,0,0
Borderline Humans: How Walls (and Bridges) Define Us,021552,CULANTH,153FS,0,0,1,0,0,0,0,0,0,0,0
Borderline Humans: How Walls (and Bridges) Define Us,021552,DOCST,153FS,0,0,1,0,0,0,0,0,0,0,0
BorderWork(s): At Home/On the Wall: between Belfast and Durham,021087,CULANTH,308T,0,0,1,0,0,0,0,0,0,0,0
Breakdancers, Vocaloids and Gamers: East Asian Youth Culture,023287,CULANTH,316S,0,0,1,0,0,0,0,0,0,0,0
Business and Interculturality in Chinese Society,024763,CHINESE,321SA,0,0,1,0,0,0,0,0,0,0,0
Business and Interculturality in the Chinese Society,024376,CHINESE,321S,0,0,1,0,0,0,0,0,0,0,0
Business Anthropology: Anthropologists in the Workplace,025328,CULANTH,171,0,0,1,0,0,0,0,0,0,0,0
Cancer Genetics,018528,BIOLOGY,420,0,0,0,0,0,0,0,0,1,0,0
Capoeira: Practice and Culture,022920,CULANTH,221SL,0,0,1,0,0,0,0,0,0,0,0
Capstone in Art History,023523,ARTHIST,489S,0,0,0,0,0,0,1,0,0,0,0
Capstone: Research in Human Rights,025138,CULANTH,470S,0,0,0,0,0,0,0,0,0,0,0
Capstone Research Seminars in Classical Studies,024340,CLST,480S-1,0,0,1,0,0,0,0,0,0,0,0
Capstone Seminar in Documentary Studies,015209,DOCST,480S,0,0,0,0,0,0,0,0,1,0,0
Capstone Seminars in Classical Studies,002804,CLST,480S,0,0,1,0,0,0,0,0,0,0,0
Capturing the City: Documentary Photography in Berlin,023919,DOCST,171SA,0,0,1,0,0,0,0,0,0,0,0
Cell Biology,001494,BIOLOGY,220,0,0,0,0,1,0,0,0,0,0,0
Cell Signaling and Diseases,001495,BIOLOGY,213D,0,0,0,0,1,0,0,0,0,0,0
Cellular and Molecular Neurobiology,019566,BIOLOGY,223,0,0,0,0,0,0,0,0,0,0,0
Chemical Principles in Environmental Engineering,002105,CEE,461L,0,0,0,0,0,0,0,0,0,0,0
Chemistry Outreach: Sharing Chemistry with the Community,018705,CHEM,180,0,0,0,0,0,0,0,0,0,0,0
Child Policy Research,017911,CHILDPOL,250S,0,0,0,0,0,0,0,0,1,0,0
Children and the Experience of Illness,015760,DOCST,202S,0,0,0,0,0,0,0,0,0,0,0
Children's Self Expression: Literacy Through Photography,013031,DOCST,224S,0,0,0,0,0,0,1,0,0,0,0
Chinese in the Humanities II,002448,CHINESE,436S,0,0,1,0,0,0,0,0,0,0,0
Chinese Translation and Interpretation,023534,CHINESE,332,0,0,1,0,0,0,0,0,0,0,0
Cities and City Life in Italy,014666,CULANTH,383,0,0,1,0,0,0,0,0,0,0,0
Cities and City Life in Italy,023934,CULANTH,383A,0,0,1,0,0,0,0,0,0,0,0
Civil/Human Rights Activism: In the Spirit of Pauli Murray,020146,CULANTH,246S,0,0,0,0,0,0,0,0,0,0,0
Civil/Human Rights Activism: In the Spirit of Pauli Murray,020146,DOCST,347S,0,0,0,0,0,0,0,0,0,0,0
Classical Arabic Language \u0026 Literature,021900,ARABIC,489,0,0,0,0,0,0,0,1,0,0,0
Classical Chinese in the Modern Context I,017083,CHINESE,371S,0,0,0,0,0,0,0,1,0,0,0
Classical Etymology: The Greek and Latin Roots of English,024705,CLST,151,0,0,1,0,0,0,0,0,0,0,0
Classical Greek Archaeology, Archaic to Classical,002763,ARTHIST,207,0,0,1,0,0,0,0,0,0,0,0
Classical Greek Archaeology, Archaic to Classical,002763,CLST,348,0,0,1,0,0,0,0,0,0,0,0
Classical Sculpture,022780,ARTHIST,340S,0,0,0,0,0,0,0,0,0,0,1
Climate Change in the Marine Environment,022956,BIOLOGY,445A,0,0,0,0,0,0,1,0,0,0,0
Coastal Watershed Science and Policy,023906,BIOLOGY,319A,0,0,0,0,0,0,0,0,0,1,0
Color Photography: Fieldwork and Digital Color,017356,DOCST,236S,0,0,0,0,0,0,0,0,0,0,0
Comparative and Functional Anatomy of the Vertebrates,001482,BIOLOGY,330L,0,0,0,0,1,0,0,0,0,0,0
Comparative Approaches to Global Issues,002842,CULANTH,195,0,0,1,0,0,0,0,0,0,0,0
Comparative Physiology of Marine Animals,001520,BIOLOGY,278LA,0,0,0,0,0,0,0,0,1,0,0
Complex Traits and Evolutionary Genetics,015486,BIOLOGY,350,0,0,0,0,0,0,0,0,0,0,0
Computer Architecture,017430,COMPSCI,250D,0,0,0,0,0,0,0,0,0,0,0
Computer Graphics,002612,COMPSCI,344,0,0,0,0,0,0,0,0,0,0,0
Computer Network Architecture,003619,COMPSCI,356,0,0,0,0,0,0,0,0,0,0,0
Computer Science Education Research,024220,COMPSCI,249,0,0,0,0,0,0,0,0,0,0,0
Computing and the Brain,024408,COMPSCI,103L,0,0,0,0,0,0,0,0,0,0,0
Concrete and Composite Structures,002118,CEE,422L,0,0,0,0,0,0,0,0,0,0,0
Conflict Analysis in Africa (Case Studies),022147,CULANTH,310S,0,0,0,0,0,0,0,0,0,0,0
Conservation and Management of the Material Heritage,025494,ARTHIST,343SA,0,0,1,0,0,0,0,0,0,0,0
Conservation and Management of the Material Heritage,025494,CLST,343SA,0,0,1,0,0,0,0,0,0,0,0
Conservation Biology and Policy,001483,BIOLOGY,270A,0,0,0,0,0,0,1,0,0,0,0
Constructing Immersive Virtual Worlds,018862,COMPSCI,102S,0,0,0,0,0,0,0,0,0,0,0
Contemporary Architecture,024110,ARTHIST,286,0,0,1,0,0,0,0,0,0,0,0
Contemporary Documentary Film: Filmmakers and the Full Frame Documentary Film Festival,017078,DOCST,270,0,0,1,0,0,0,0,0,0,0,0
Contemporary Performance,021055,ARTHIST,229,0,0,0,0,0,0,0,0,1,0,0
Conversational Egyptian Arabic,023314,ARABIC,288,0,0,1,0,0,0,0,0,0,0,0
Core Concepts in Chemistry,019342,CHEM,101DL,0,0,0,0,1,0,0,0,0,0,0
Cubism and Culture,000637,ARTHIST,304,0,0,1,0,0,0,0,0,0,0,0
Culture and Politics in Africa,000093,CULANTH,242,0,0,1,0,0,0,0,0,0,0,0
Culture and Politics in Contemporary Europe: Citizenship, Migration, and National Belonging,012560,CULANTH,265,0,0,1,0,0,0,0,0,0,0,0
Culture and Politics in Latin America,001896,CULANTH,243,0,0,1,0,0,0,0,0,0,0,0
Cultures and Politics of the America Borderlands,022141,CULANTH,254,0,0,1,0,0,0,0,0,0,0,0
Cultures of New Media,021120,CULANTH,434S,0,0,0,0,0,0,0,0,0,1,0
Curatorial Practicum: Exhibition Development and Design,023524,ARTHIST,455S,0,0,0,1,0,0,0,0,0,0,0
Current Issues in Anthropology,001946,CULANTH,290,0,0,0,0,0,0,0,0,0,0,0
Current Issues in Anthropology,001947,CULANTH,290S,0,0,0,0,0,0,0,0,0,0,0
Current Issues in Modern Chinese I,002430,CHINESE,473A,0,0,1,0,0,0,0,0,0,0,0
Current Issues in Modern Chinese II,002431,CHINESE,474A,0,0,1,0,0,0,0,0,0,0,0
Current Technologies in Genomics and Precision Medicine,025322,BIOLOGY,325,0,0,0,0,0,0,0,0,0,1,0
Current Topics in Sensory Biology,020753,BIOLOGY,427S,0,0,0,0,1,0,0,0,0,0,0
Cyborgs,013840,CULANTH,213,0,0,1,0,0,0,0,0,0,0,0
Dada and Surrealism,000626,ARTHIST,288,0,0,1,0,0,0,0,0,0,0,0
Dance for the Camera,020113,DOCST,242S,0,0,0,0,0,0,0,0,1,0,0
Dancing States of Mind: The Self, Social and Political Practice of Dance,024428,CULANTH,311S,0,0,0,0,0,0,0,0,1,0,0
Dardasha Arabiyyah: Moroccan Dialect and Culture,023291,ARABIC,296A,0,0,1,0,0,0,0,0,0,0,0
Data Structures and Algorithms,002598,COMPSCI,201,0,0,0,0,0,1,0,0,0,0,0
Deep-Sea Science and Environmental Management,025216,BIOLOGY,368A,0,0,0,0,0,0,0,0,1,0,0
Delivering Software: From Concept to Client,021860,COMPSCI,408,0,0,0,0,0,0,0,0,1,0,0
Democracy: Ancient and Modern,021996,CLST,275,0,0,1,0,0,0,0,0,0,0,0
Design for the Developing World (DR),017434,BME,462L,0,0,0,0,0,0,0,0,0,0,0
Developmental and Stem Cell Biology Colloquium,012703,BIOLOGY,415S,0,0,0,0,1,0,0,0,0,0,0
Developmental Biology: Development, Stem Cells, and Regeneration,024979,BIOLOGY,221D,0,0,0,0,1,0,0,0,0,0,0
Development and Africa,000041,CULANTH,307,0,0,1,0,0,0,0,0,0,0,0
Devices for People with Disabilities (DR),001700,BME,460L,0,0,0,0,0,0,0,0,0,0,0
Digital Art History II: New Representational Technologies Advanced,023543,ARTHIST,454SL,0,0,0,0,0,0,0,0,0,0,0
Digital Art History I: New Representational Technologies,023537,ARTHIST,354SL,0,0,0,0,0,0,0,0,0,0,0
Digital Documentary Photography: Education, Childhood, and Growth,017875,DOCST,209S,0,0,0,0,0,0,0,0,0,0,0
Digital Documentary Photography: Education, Childhood, and Growth,024221,DOCST,209FS,0,0,0,0,0,0,1,0,0,0,0
Discrete Math for Computer Science,015847,COMPSCI,230,0,0,0,0,0,1,0,0,0,0,0
Displacements: Migration and Human Trafficking,022165,CULANTH,342,0,0,0,0,0,0,0,0,0,0,0
Documentary and Policy: How Documentary Influences Policy,021119,DOCST,272S,0,0,0,0,0,0,0,0,0,0,0
Documentary Biography,021781,DOCST,351S,0,0,0,0,0,0,0,0,1,0,0
Documentary Engagement Through Field-Based Projects,018567,DOCST,355S,0,0,0,0,0,0,0,0,0,0,0
Documentary Photography and the Southern Culture Landscape,000977,DOCST,215S,0,0,1,0,0,0,0,0,0,0,0
Documentary Publishing from Gutenberg to the Web: The Vanishing Point Course,022529,DOCST,352S,0,0,1,0,0,0,0,0,0,0,0
Documentary Video Production Workshop,023870,DOCST,312S,0,0,0,0,0,0,0,0,0,0,0
Documentary Writing: Creative Nonfiction Through Fieldwork,018287,DOCST,111S,0,0,0,0,0,0,0,0,1,0,0
Documentary Writing Workshop,021067,DOCST,311S,0,0,0,0,0,0,0,0,1,0,0
Documenting Black Experiences,020222,CULANTH,262S,0,0,0,0,0,0,0,0,0,0,0
Documenting Black Experiences,020222,DOCST,350S,0,0,0,0,0,0,0,0,0,0,0
Documenting Black Power: Writing the History of the African American Freedom Struggle,017407,DOCST,320S,0,0,0,0,0,0,0,0,0,0,0
Documenting Black: Tales Along the Color Line, 1865 - 2004,022121,DOCST,324S,0,0,1,0,0,0,0,0,0,0,0
Documenting the Middle East: Community and Oral History,024709,DOCST,204FS,0,0,0,0,0,0,0,0,0,0,0
Docu-Poetry: Real Life Truths Outside and Inside the Poetic Narrative,024155,DOCST,279S,0,0,0,0,0,0,1,0,0,0,0
Drama of Greece and Rome,002747,CLST,304,0,0,1,0,0,0,0,0,0,0,0
Drawing Foundations in Early Modern Europe,025272,ARTHIST,265,0,0,0,0,0,0,0,0,0,0,0
Drones in Marine Biology, Ecology, and Conservation,024178,BIOLOGY,335LA,0,0,0,0,0,0,0,0,0,1,0
Drones in Marine Biology, Ecology, and Conservation,024645,BIOLOGY,335A,0,0,0,0,0,0,0,0,0,0,0
Duke-Administered Study Abroad: Advanced Special Topics in Art History,000594,ARTHIST,390A,0,0,0,0,0,0,0,0,0,0,0
Duke-Administered Study Abroad: Advanced Special Topics in Biology,001479,BIOLOGY,390A,0,0,0,0,0,0,0,0,0,0,0
Duke-Administered Study Abroad: Introductory Special Topics in Cultural Anthropology,001855,CULANTH,190A,0,0,0,0,0,0,0,0,0,0,0
Duke Administered Study Abroad: Special Topics in Arabic,022670,ARABIC,290A,0,0,0,0,0,0,0,0,0,0,0
Duke-Administered Study Abroad: Special Topics in Art History,000534,ARTHIST,190A,0,0,0,0,0,0,0,0,0,0,0
Duke-Administered Study Abroad: Special Topics in Biology,001464,BIOLOGY,190A,0,0,0,0,0,0,0,0,0,0,0
Duke-Administered Study Abroad: Special Topics in Classical Studies,022386,CLST,290A,0,0,0,0,0,0,0,0,0,0,0
Duke-Administered Study Abroad: Special Topics in Classical Studies,022387,CLST,290SA,0,0,0,0,0,0,0,0,0,0,0
Duke-Administered Study Abroad: Special Topics in Cultural Anthropology,001864,CULANTH,290A,0,0,0,0,0,0,0,0,0,0,0
Duke-Administered Study Abroad: Special Topics in Cultural Anthropology,023347,CULANTH,390SA,0,0,0,0,0,0,0,0,0,0,0
Duke-Administered Study Abroad: Special Topics in Cultural Anthropology,023996,CULANTH,190SA,0,0,0,0,0,0,0,0,0,0,0
Early Greek Archaeology: From the Fall of Mycenae to the Persian Wars,002762,ARTHIST,206,0,0,1,0,0,0,0,0,0,0,0
Early Greek Archaeology: From the Fall of Mycenae to the Persian Wars,002762,CLST,344,0,0,1,0,0,0,0,0,0,0,0
Ecology for a Crowded Planet,001486,BIOLOGY,209D-2,0,0,0,0,0,0,0,0,0,1,0
Ecosystem Health and Human Well-Being,001459,BIOLOGY,153,0,0,0,0,0,0,0,0,0,1,0
Editing for Film and Video,020226,DOCST,288S,0,0,0,0,0,0,0,0,0,0,0
Elements of Machine Learning,025283,COMPSCI,371D,0,0,0,0,0,1,0,0,0,0,0
Elements of Physical Chemistry,002350,CHEM,301,0,0,0,0,1,0,0,0,0,0,0
Energy Futures and Environmental Justice,024154,CULANTH,345S,0,0,0,0,0,0,0,0,0,0,0
Engineering Sustainable Design and the Global Community,019092,CEE,315,0,0,0,0,0,0,0,0,0,0,0
Engineering Sustainable Design and the Global Community: Environmental Focus,022962,CEE,315-60,0,0,0,0,0,0,0,0,0,1,0
Engineering Sustainable Design and the Global Community: Structural Focus,022961,CEE,315-20,0,0,0,0,0,0,0,0,0,1,0
Engineering the Planet,025320,CEE,132L,0,0,0,0,0,0,0,0,0,1,0
Enterprising Leadership and Civic Engagement,023568,CULANTH,113FS,0,0,0,0,0,0,0,0,0,0,0
Environment, Health, and Development in China,020240,CULANTH,395S,0,0,1,0,0,0,0,0,0,0,0
Ethics of Ethnography: In the Field and on the Page,025420,CULANTH,280S,0,0,0,0,0,0,1,0,0,0,0
Etruscans: Myth, Archaeology and Civilization,023827,ARTHIST,196,0,0,1,0,0,0,0,0,0,0,0
Etruscans: Myth, Archaeology and Civilization,023827,CLST,241,0,0,1,0,0,0,0,0,0,0,0
European Art 1760-1850,000595,ARTHIST,278,0,0,1,0,0,0,0,0,0,0,0
European Art 1850-1900,000600,ARTHIST,279,0,0,1,0,0,0,0,0,0,0,0
European Art 1900-1945,000601,ARTHIST,280,0,0,1,0,0,0,0,0,0,0,0
Everything Data,023264,COMPSCI,216,0,0,0,0,0,1,0,0,0,0,0
Evolutionary Genomics: Who Are We, Where Have We Been, and Where Are We Going?,024138,BIOLOGY,128FS,0,0,0,0,0,0,0,0,0,1,0
Evolution of Animal Form,001496,BIOLOGY,248,0,0,0,0,0,0,0,0,1,0,0
Evolution of Animal Form,015485,BIOLOGY,248-1,0,0,0,0,1,0,0,0,0,0,0
Evolution of Life,022930,BIOLOGY,162,0,0,0,0,0,0,0,0,0,1,0
Experimenting With, and Writing About, Molecules and Cells,001540,BIOLOGY,416L,0,0,0,0,0,0,0,0,1,0,0
Experiments in Developmental and Molecular Genetics,017426,BIOLOGY,414LS,0,0,0,0,0,0,0,0,1,0,0
Exploring Art and Architecture - Foundations and Histories,023565,ARTHIST,104,0,0,0,1,0,0,0,0,0,0,0
Fantasy, Mass Media, and Popular Culture,001873,CULANTH,108,0,0,1,0,0,0,0,0,0,0,0
Farmworkers in North Carolina: Roots of Poverty, Roots of Change,014927,CULANTH,236S,0,0,0,0,0,0,0,0,0,0,0
Farmworkers in North Carolina: Roots of Poverty, Roots of Change,014927,DOCST,332S,0,0,0,0,0,0,0,0,0,0,0
Feminist Art from the 1970s to the Present,023316,ARTHIST,213S,0,0,1,0,0,0,0,0,0,0,0
Field Ecology,019728,BIOLOGY,361LS,0,0,0,0,0,0,0,0,1,0,0
Fieldwork Methods: Cultural Analysis and Interpretation,015745,CULANTH,302,0,0,0,0,0,0,1,0,0,0,0
Filming Art,024365,DOCST,451S,0,0,0,0,0,0,0,0,0,0,0
First-Year Chinese in Review I,023683,CHINESE,105,0,0,0,0,0,0,0,1,0,0,0
First-Year Chinese in Review II,023270,CHINESE,106,0,0,0,0,0,0,0,1,0,0,0
Fluid Mechanics,002107,CEE,301L,0,0,0,0,0,0,0,0,0,0,0
Focus Program Topics in Biology,001472,BIOLOGY,190FS,0,0,0,0,0,0,0,0,0,0,0
Focus Program: Topics in Computer Science,022265,COMPSCI,190FS,0,0,0,0,0,0,0,0,0,0,0
Food and Fuel for a Growing Population: Nuts and Bolts of Plant Growth and Production,021346,BIOLOGY,228,0,0,0,0,0,0,0,0,0,1,0
Food and Fuel for a Growing Population: Nuts and Bolts of Plant Growth and Production,025259,BIOLOGY,228S,0,0,0,0,0,0,0,0,0,1,0
Food and the Body,021793,CULANTH,309S,0,0,1,0,0,0,0,0,0,0,0
Food, Culture, and Society,025246,CULANTH,389S,0,0,1,0,0,0,0,0,0,0,0
French Art and Visual Culture in the Early Modern Period,000589,ARTHIST,260,0,0,1,0,0,0,0,0,0,0,0
From Enlightenment Culture to Popular Culture,024651,CULANTH,352A,0,0,1,0,0,0,0,0,0,0,0
From Influenza A to Varicella Zoster: The Physiology, Ecology, and Evolution of Infectious Disease,019725,BIOLOGY,365,0,0,0,0,1,0,0,0,0,0,0
From Neurons to Brain,021050,BIOLOGY,322,0,0,0,0,1,0,0,0,0,0,0
From the Art of the Pleasure Quarters to Tokyo Pop,023525,ARTHIST,432S,0,0,1,0,0,0,0,0,0,0,0
Fundamentals of Biomaterials and Biomechanics (AC or GE),018813,BME,302L,0,0,0,0,0,0,0,0,0,0,0
Fundamentals of Neuroscience,008825,BIOLOGY,224D,0,0,0,0,0,0,0,0,0,1,0
Games and Culture: Politics, Pleasure and Pedagogy,024157,CULANTH,440S,0,0,1,0,0,0,0,0,0,0,0
Gateway to Biology: Genetics and Evolution,001477,BIOLOGY,202L,0,0,0,0,0,0,0,0,0,1,0
Gateway to Biology: Genetics and Evolution,023318,BIOLOGY,202LA,0,0,0,0,0,0,0,0,0,1,0
Gateway to Biology: Molecular Biology,020037,BIOLOGY,201L,0,0,0,0,0,0,0,0,0,1,0
Gateway to Biology: Molecular Biology,021396,BIOLOGY,201LA,0,0,0,0,0,0,0,0,0,1,0
Gender and Culture,001879,CULANTH,271,0,0,1,0,0,0,0,0,0,0,0
Gender and Language,009662,CULANTH,232,0,0,1,0,0,0,0,0,0,0,0
Gender and Sexuality in Latin America,015192,CULANTH,429,0,0,1,0,0,0,0,0,0,0,0
Gender and Sexuality in the Ancient World,023442,CLST,266,0,0,1,0,0,0,0,0,0,0,0
Gender, Sex and Citizenship,020755,CULANTH,432S,0,0,0,0,0,0,0,0,0,0,0
Gene-Environment Interaction: Genes in an Ecological Context,021049,BIOLOGY,453S,0,0,0,0,1,0,0,0,0,0,0
General Biology,001448,BIOLOGY, 20,0,0,0,0,0,0,0,0,0,0,0
General Microbiology,001478,BIOLOGY,212L,0,0,0,0,1,0,0,0,0,0,0
Genes \u0026 Development,020752,BIOLOGY,452S,0,0,0,0,1,0,0,0,0,0,0
Genetic Engineering and Biotechnology,012704,BIOLOGY,417S,0,0,0,0,0,0,0,0,0,1,0
Genetics and Genomics of Human Variation,025438,BIOLOGY,260S,0,0,1,0,0,0,0,0,0,0,0
Genomics of Adaptation: A Modern Look at Evolution,023233,BIOLOGY,450S,0,0,0,0,1,0,0,0,0,0,0
Genomics of Host-Microbe Interactions: The Symbiotic Web,022215,BIOLOGY,148FS,0,0,0,0,0,0,0,0,1,0,0
Global Apple: Life and Death and the Digital Revolution,025347,CULANTH,360S,0,0,0,0,0,0,1,0,0,0,0
Global Art Since 1945,000602,ARTHIST,381D,0,0,1,0,0,0,0,0,0,0,0
Global Art Since 1945,024658,ARTHIST,381S,0,0,1,0,0,0,0,0,0,0,0
Global Cities,021345,CULANTH,465S,0,0,1,0,0,0,0,0,0,0,0
Global Culture,001883,CULANTH,210,0,0,1,0,0,0,0,0,0,0,0
Global Diseases,017088,BIOLOGY,180FS,0,0,0,0,0,0,0,0,0,1,0
